V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
0.408932039,0.377135922,0.424259709,0.235084951,0.408070388,0.718531553,0.436201456,0.684842233,0.485473301,0.411104369,0.698555825,0.624332524,0.455873786,0.589283981,0.496723301,0.501055825,0.430825243,0.366966019,0.418240291,0.562378641,0.513919903,0.388082524,0.448373786,0.55413835,0.359466019,0.463179612,0.476298544,0.584842233,0.475182039,0.494393204,0.573956311,0.360485437,0.463337379,0.667694175,0.710910194,0.770364078,0.656771845,0.461626214,0.455825243,0.320703883,0.285400485,0.666747573,0.269381068,0.424223301,0.524247573,0.395995146,0.281796117,0.372572816,0.21836165,RR
0.415418099,0.340103093,0.405200458,0.249232532,0.403069874,0.749954181,0.416781214,0.658694158,0.449919817,0.394054983,0.689152348,0.636517755,0.432508591,0.580057274,0.520584192,0.480847652,0.424639175,0.359198167,0.39812142,0.589896907,0.491431844,0.369186712,0.426849943,0.565887743,0.381798396,0.46884307,0.447961054,0.586563574,0.453928981,0.473287514,0.549392898,0.367640321,0.43093929,0.656254296,0.700011455,0.759599084,0.66373425,0.430297824,0.412943872,0.323665521,0.27139748,0.691718213,0.25161512,0.413310424,0.532737686,0.376861397,0.27674685,0.360366552,0.214707904,RR
0.4184,0.355130435,0.417426087,0.264678261,0.415634783,0.750069565,0.418556522,0.676643478,0.461269565,0.396417391,0.6916,0.637443478,0.444347826,0.590034783,0.527913043,0.487286957,0.406069565,0.349513043,0.406295652,0.5708,0.503791304,0.3872,0.441304348,0.581078261,0.367113043,0.473947826,0.4588,0.588382609,0.464052174,0.480347826,0.557408696,0.366504348,0.440382609,0.669808696,0.707756522,0.763756522,0.665982609,0.445617391,0.439286957,0.309913043,0.268069565,0.685704348,0.248086957,0.411095652,0.534365217,0.379304348,0.278956522,0.365565217,0.201565217,RR
0.418756477,0.35716753,0.41791019,0.262953368,0.41552677,0.750932642,0.418911917,0.677495682,0.463626943,0.396735751,0.692348877,0.637633851,0.444974093,0.590690846,0.52671848,0.487443869,0.407098446,0.350431779,0.406321244,0.571122625,0.504490501,0.387322971,0.442521589,0.581001727,0.36656304,0.473005181,0.459620035,0.588134715,0.464732297,0.481105354,0.557858377,0.365872193,0.44134715,0.669896373,0.7082038,0.764404145,0.665423143,0.446977547,0.441105354,0.309948187,0.268894646,0.684438687,0.248411054,0.411554404,0.533851468,0.379792746,0.278756477,0.365112263,0.201070812,RR
0.416567164,0.339414466,0.406165327,0.246601607,0.403421355,0.750149254,0.416130884,0.658897819,0.45087256,0.393938002,0.688851894,0.637554535,0.433019518,0.581159587,0.521400689,0.48152698,0.423122847,0.358105626,0.397738232,0.588518944,0.492353617,0.369954076,0.427543054,0.56695752,0.381377727,0.469735936,0.44761194,0.587692308,0.454523536,0.474408726,0.548828932,0.366819747,0.430918485,0.657313433,0.701010333,0.760229621,0.664661309,0.42989667,0.41293915,0.3226062,0.270298507,0.692594719,0.251389208,0.412778416,0.533386912,0.376234214,0.277152698,0.359816303,0.214833525,RR
0.381458333,0.3605,0.374875,0.317958333,0.436875,0.71075,0.442291667,0.677208333,0.432625,0.400708333,0.658583333,0.585541667,0.408125,0.523541667,0.503875,0.478208333,0.435625,0.374708333,0.432125,0.61325,0.449166667,0.351166667,0.392,0.55425,0.359416667,0.468166667,0.480041667,0.562708333,0.428541667,0.439291667,0.589083333,0.422875,0.434166667,0.633833333,0.669041667,0.74075,0.635041667,0.456666667,0.430041667,0.340083333,0.279791667,0.691666667,0.241291667,0.400166667,0.546333333,0.405833333,0.275,0.403333333,0.212291667,RR
0.409532934,0.37742515,0.419892216,0.239005988,0.408011976,0.71897006,0.435964072,0.683796407,0.483173653,0.410047904,0.697413174,0.623712575,0.452431138,0.586131737,0.496191617,0.496730539,0.434275449,0.370035928,0.417257485,0.566922156,0.510227545,0.385065868,0.444778443,0.552359281,0.363173653,0.46205988,0.47548503,0.583317365,0.471233533,0.490598802,0.573664671,0.363269461,0.460994012,0.667173653,0.710071856,0.769736527,0.657257485,0.459808383,0.453556886,0.320718563,0.284502994,0.668215569,0.268335329,0.423520958,0.524814371,0.395808383,0.280718563,0.372694611,0.218383234,RR
0.410967742,0.341935484,0.406572581,0.250537634,0.398830645,0.751532258,0.416384409,0.658481183,0.450443548,0.393844086,0.694852151,0.639731183,0.433965054,0.583561828,0.519811828,0.480927419,0.426236559,0.359798387,0.396666667,0.587002688,0.496182796,0.371612903,0.429475806,0.565174731,0.381935484,0.467862903,0.446962366,0.587365591,0.455403226,0.47280914,0.54827957,0.364112903,0.432284946,0.661424731,0.704758065,0.764153226,0.668064516,0.428615591,0.414811828,0.320887097,0.272486559,0.687594086,0.256021505,0.418145161,0.527768817,0.37594086,0.273655914,0.358870968,0.217271505,RR
0.418183333,0.35465,0.4204,0.2527,0.42455,0.736083333,0.426783333,0.6719,0.465616667,0.399583333,0.681916667,0.621066667,0.449316667,0.58225,0.5007,0.500616667,0.422666667,0.364166667,0.414516667,0.576116667,0.49885,0.37865,0.4394,0.564366667,0.3409,0.469266667,0.467116667,0.574183333,0.475283333,0.490733333,0.564183333,0.368883333,0.44615,0.644416667,0.688716667,0.750133333,0.640333333,0.46285,0.44325,0.333383333,0.2833,0.680716667,0.249116667,0.408083333,0.538583333,0.3895,0.284333333,0.37,0.215916667,RR
0.409676647,0.377616766,0.419508982,0.239053892,0.407988024,0.720167665,0.436646707,0.683808383,0.483173653,0.410706587,0.697233533,0.623317365,0.452586826,0.585988024,0.496191617,0.496526946,0.434814371,0.370155689,0.417808383,0.566946108,0.509868263,0.384778443,0.444562874,0.552431138,0.363652695,0.461892216,0.475916168,0.58348503,0.470922156,0.490658683,0.573988024,0.363413174,0.461233533,0.666383234,0.70960479,0.769568862,0.656586826,0.460095808,0.45342515,0.321748503,0.285365269,0.667712575,0.269113772,0.423976048,0.524467066,0.396526946,0.280958084,0.372694611,0.21851497,RR
0.418640351,0.371052632,0.431666667,0.245526316,0.42,0.755921053,0.421491228,0.691052632,0.486798246,0.397631579,0.70122807,0.635833333,0.454078947,0.596666667,0.530482456,0.505350877,0.394692982,0.336403509,0.415789474,0.558421053,0.514736842,0.401842105,0.452587719,0.594429825,0.349254386,0.469868421,0.471491228,0.594298246,0.474561404,0.491315789,0.566622807,0.361885965,0.454035088,0.682763158,0.719210526,0.776885965,0.667192982,0.461885965,0.466096491,0.297719298,0.26495614,0.680350877,0.246842105,0.408377193,0.5375,0.38377193,0.272807018,0.368421053,0.201403509,RR
0.408176101,0.34591195,0.359308176,0.34572327,0.443144654,0.73918239,0.444968553,0.624654088,0.388301887,0.41672956,0.638805031,0.575345912,0.38591195,0.501257862,0.518427673,0.443773585,0.45918239,0.383333333,0.430377358,0.65918239,0.420125786,0.301069182,0.362264151,0.538930818,0.370566038,0.47408805,0.468490566,0.586918239,0.41081761,0.428616352,0.583333333,0.433962264,0.420880503,0.581572327,0.628867925,0.710314465,0.604402516,0.446918239,0.387044025,0.390691824,0.307358491,0.689811321,0.250503145,0.406540881,0.540314465,0.406918239,0.275471698,0.401257862,0.246226415,RR
0.3603125,0.338203125,0.324296875,0.41125,0.45734375,0.731953125,0.470078125,0.631953125,0.34703125,0.4346875,0.603515625,0.546796875,0.347890625,0.449609375,0.535078125,0.426015625,0.4590625,0.379921875,0.45328125,0.671640625,0.37875,0.274140625,0.32640625,0.54359375,0.374765625,0.50609375,0.48578125,0.612734375,0.36625,0.38484375,0.613984375,0.483359375,0.41859375,0.56640625,0.606875,0.69765625,0.59796875,0.43765625,0.3634375,0.406796875,0.30859375,0.701015625,0.25546875,0.40296875,0.54671875,0.4296875,0.290625,0.44375,0.266875,RR
0.434933775,0.325993377,0.395264901,0.24307947,0.409735099,0.776092715,0.421390728,0.638443709,0.457019868,0.395827815,0.678046358,0.638046358,0.431821192,0.581622517,0.51384106,0.463410596,0.443211921,0.37615894,0.397715232,0.599602649,0.487019868,0.349701987,0.420562914,0.571688742,0.373476821,0.461721854,0.45205298,0.606887417,0.442582781,0.473046358,0.543675497,0.364271523,0.427350993,0.629966887,0.680629139,0.738907285,0.642119205,0.43897351,0.406258278,0.348609272,0.282483444,0.694801325,0.254569536,0.408278146,0.540827815,0.384768212,0.309271523,0.360927152,0.230066225,RR
0.450277778,0.320277778,0.371944444,0.282962963,0.411481481,0.777592593,0.408796296,0.629259259,0.425,0.397685185,0.667314815,0.659444444,0.390185185,0.564074074,0.560925926,0.416111111,0.42962963,0.365185185,0.377777778,0.598425926,0.466203704,0.329351852,0.375925926,0.601296296,0.42287037,0.4825,0.430925926,0.641296296,0.406388889,0.458888889,0.524814815,0.378518519,0.396296296,0.635462963,0.685648148,0.747407407,0.659907407,0.410092593,0.377592593,0.340277778,0.264074074,0.718240741,0.247777778,0.400277778,0.548981481,0.376851852,0.292592593,0.337037037,0.261759259,RR
0.391503759,0.315338346,0.35,0.311353383,0.444962406,0.790601504,0.436240602,0.620977444,0.39406015,0.389398496,0.623233083,0.589473684,0.39,0.513834586,0.506090226,0.440827068,0.469398496,0.396240602,0.420300752,0.666090226,0.420977444,0.319172932,0.374962406,0.561278195,0.337218045,0.480902256,0.460225564,0.58037594,0.405864662,0.424135338,0.571203008,0.430526316,0.408646617,0.581203008,0.629172932,0.706466165,0.609398496,0.43556391,0.37112782,0.385639098,0.29075188,0.712105263,0.236842105,0.39112782,0.557067669,0.398496241,0.296240602,0.410526316,0.246842105,RR
0.37789916,0.32697479,0.328823529,0.27,0.378235294,0.80302521,0.456470588,0.601428571,0.393697479,0.418571429,0.653529412,0.576806723,0.35,0.474705882,0.491344538,0.426638655,0.532941176,0.415462185,0.404453782,0.703361345,0.388403361,0.258319328,0.330336134,0.533361345,0.430084034,0.432268908,0.452773109,0.606806723,0.381428571,0.412352941,0.558235294,0.421344538,0.402521008,0.533613445,0.609243697,0.706302521,0.584621849,0.419831933,0.328739496,0.44302521,0.330588235,0.696218487,0.27210084,0.417058824,0.534285714,0.425210084,0.300840336,0.368067227,0.326890756,RR
0.386627907,0.313255814,0.321744186,0.265581395,0.383604651,0.806744186,0.445,0.588255814,0.383372093,0.408139535,0.648139535,0.584534884,0.343488372,0.474883721,0.48627907,0.42127907,0.540697674,0.423023256,0.396046512,0.711627907,0.387209302,0.253023256,0.324767442,0.531395349,0.420813953,0.436162791,0.441860465,0.604302326,0.376860465,0.409883721,0.546976744,0.421976744,0.389767442,0.540581395,0.613488372,0.709767442,0.595465116,0.406627907,0.316627907,0.434534884,0.316860465,0.710930233,0.266511628,0.409883721,0.541976744,0.413953488,0.293023256,0.365116279,0.33627907,RR
0.362583333,0.347166667,0.361666667,0.365166667,0.451833333,0.780333333,0.465,0.666333333,0.402333333,0.419333333,0.62475,0.562833333,0.388583333,0.49325,0.54375,0.457166667,0.42375,0.354416667,0.453083333,0.63675,0.415333333,0.333416667,0.379916667,0.589083333,0.351416667,0.49875,0.496083333,0.612333333,0.398583333,0.411166667,0.609916667,0.451916667,0.436,0.589333333,0.62825,0.70575,0.603666667,0.460166667,0.403416667,0.38075,0.296666667,0.698666667,0.243,0.393333333,0.555916667,0.4275,0.321666667,0.438333333,0.234166667,RR
0.400415094,0.313320755,0.35509434,0.285358491,0.427509434,0.770490566,0.402264151,0.578490566,0.361509434,0.396150943,0.658943396,0.635018868,0.38445283,0.541698113,0.452113208,0.445283019,0.525773585,0.437924528,0.382075472,0.664603774,0.465886792,0.284490566,0.386037736,0.518415094,0.321433962,0.473320755,0.419018868,0.572641509,0.431849057,0.445622642,0.523698113,0.390867925,0.386716981,0.626943396,0.675056604,0.76354717,0.661509434,0.390377358,0.352150943,0.363660377,0.288603774,0.696679245,0.281320755,0.431471698,0.517283019,0.364528302,0.222641509,0.356226415,0.307358491,RR
0.388815789,0.343421053,0.390657895,0.327631579,0.445394737,0.789473684,0.433223684,0.641973684,0.424539474,0.398223684,0.660263158,0.614868421,0.417039474,0.553421053,0.539934211,0.463092105,0.418355263,0.354144737,0.425394737,0.604934211,0.472236842,0.363355263,0.411842105,0.596578947,0.320789474,0.503815789,0.469736842,0.614276316,0.430723684,0.449802632,0.575460526,0.403421053,0.433486842,0.638223684,0.677960526,0.750065789,0.643815789,0.446381579,0.419407895,0.341710526,0.279210526,0.694144737,0.255263158,0.405197368,0.544210526,0.396052632,0.282894737,0.4,0.249276316,RR
0.35,0.354210526,0.388736842,0.306315789,0.395368421,0.792,0.46,0.667684211,0.458631579,0.415368421,0.691263158,0.602947368,0.416947368,0.545473684,0.553473684,0.473157895,0.413684211,0.336631579,0.433263158,0.598105263,0.463052632,0.355368421,0.404947368,0.596210526,0.381894737,0.466736842,0.486421053,0.625578947,0.419368421,0.434210526,0.591157895,0.396,0.456105263,0.611157895,0.663157895,0.738105263,0.616526316,0.465263158,0.430842105,0.372842105,0.321157895,0.653052632,0.271368421,0.432736842,0.513473684,0.422105263,0.305263158,0.397894737,0.216842105,RR
0.432783505,0.339458763,0.409690722,0.257010309,0.418247423,0.75242268,0.424742268,0.640773196,0.449484536,0.410824742,0.676907216,0.634458763,0.431675258,0.578685567,0.522886598,0.47128866,0.42943299,0.363221649,0.403195876,0.584510309,0.494587629,0.353840206,0.422113402,0.572628866,0.363402062,0.485,0.455128866,0.617087629,0.452835052,0.488092784,0.550412371,0.364639175,0.434948454,0.630463918,0.682293814,0.745850515,0.64064433,0.443041237,0.411108247,0.352113402,0.289123711,0.687525773,0.264819588,0.414510309,0.535438144,0.388659794,0.29742268,0.359278351,0.247113402,RR
0.39859375,0.341992188,0.38859375,0.274609375,0.39921875,0.780195313,0.441992188,0.6559375,0.462539063,0.403476563,0.6871875,0.610234375,0.418789063,0.551523438,0.519335938,0.47171875,0.443085938,0.366015625,0.41359375,0.60390625,0.470273438,0.351875,0.406992188,0.580546875,0.381992188,0.457851563,0.471796875,0.61140625,0.427929688,0.453359375,0.562382813,0.380234375,0.436523438,0.613398438,0.665117188,0.730390625,0.623359375,0.454648438,0.416953125,0.366757813,0.29953125,0.682773438,0.262304688,0.412890625,0.53703125,0.409765625,0.325,0.375,0.241953125,RR
0.377647059,0.359117647,0.349411765,0.299411765,0.385882353,0.797352941,0.475588235,0.613823529,0.415,0.437352941,0.661764706,0.558823529,0.382058824,0.488529412,0.502352941,0.434117647,0.507058824,0.401764706,0.425882353,0.697941176,0.398823529,0.274411765,0.359117647,0.535588235,0.433823529,0.422647059,0.476176471,0.596176471,0.400882353,0.423823529,0.581470588,0.417941176,0.430294118,0.513235294,0.594411765,0.691176471,0.553529412,0.456764706,0.362352941,0.465,0.365882353,0.658823529,0.281470588,0.432647059,0.516470588,0.444117647,0.317647059,0.376470588,0.269117647,RR
0.416870229,0.349923664,0.354351145,0.33,0.452137405,0.746717557,0.448244275,0.631145038,0.391832061,0.425496183,0.629694656,0.570305344,0.377862595,0.490916031,0.507709924,0.450839695,0.468167939,0.388015267,0.435572519,0.664427481,0.411145038,0.282366412,0.35740458,0.533740458,0.364198473,0.473435115,0.475114504,0.591145038,0.408473282,0.426335878,0.588931298,0.441679389,0.421832061,0.581603053,0.628244275,0.714274809,0.602748092,0.450534351,0.390458015,0.391068702,0.306335878,0.691450382,0.25129771,0.40389313,0.543740458,0.410687023,0.270229008,0.401526718,0.255954198,RR
0.446541096,0.327636986,0.396712329,0.240856164,0.416746575,0.775684932,0.417020548,0.63609589,0.457945205,0.393356164,0.675684932,0.641061644,0.434452055,0.585856164,0.510273973,0.461952055,0.445,0.38010274,0.396267123,0.600958904,0.490342466,0.350993151,0.424280822,0.570547945,0.366712329,0.462773973,0.450719178,0.604486301,0.445719178,0.4775,0.541335616,0.363082192,0.425719178,0.636027397,0.684931507,0.741712329,0.646506849,0.438527397,0.40859589,0.341678082,0.275684932,0.69989726,0.251164384,0.403767123,0.545650685,0.380479452,0.306164384,0.359589041,0.230136986,RR
0.468378378,0.281621622,0.330878378,0.281013514,0.428716216,0.787702703,0.377027027,0.572162162,0.377702703,0.352905405,0.647837838,0.648986486,0.378378378,0.547162162,0.471621622,0.411621622,0.513513514,0.442702703,0.356216216,0.6925,0.439527027,0.285810811,0.371013514,0.525878378,0.376554054,0.453108108,0.398581081,0.552702703,0.404594595,0.428243243,0.497162162,0.394662162,0.354324324,0.629256757,0.67222973,0.736554054,0.670405405,0.376081081,0.333175676,0.337364865,0.241351351,0.750743243,0.224797297,0.382837838,0.563918919,0.341891892,0.258108108,0.340540541,0.254324324,RR
0.424444444,0.314619883,0.393684211,0.258421053,0.422631579,0.771695906,0.45994152,0.653333333,0.463508772,0.425497076,0.649415205,0.605204678,0.416666667,0.545672515,0.558654971,0.478538012,0.411403509,0.329064327,0.436725146,0.583450292,0.454035088,0.337602339,0.393918129,0.592923977,0.362923977,0.515263158,0.48625731,0.660233918,0.414269006,0.47994152,0.588888889,0.394385965,0.455964912,0.576081871,0.637836257,0.708187135,0.590994152,0.470409357,0.402631579,0.393625731,0.304502924,0.698011696,0.248187135,0.391871345,0.560584795,0.421637427,0.339181287,0.401169591,0.238830409,RR
0.344575163,0.366732026,0.356862745,0.358562092,0.429084967,0.722222222,0.46130719,0.663398693,0.385751634,0.426405229,0.645882353,0.569803922,0.367647059,0.48124183,0.527777778,0.448431373,0.457973856,0.37254902,0.44254902,0.627385621,0.423856209,0.324509804,0.350915033,0.562614379,0.366666667,0.487320261,0.484771242,0.611372549,0.397908497,0.416797386,0.603267974,0.446993464,0.432875817,0.607385621,0.645816993,0.732418301,0.62254902,0.44503268,0.400718954,0.372875817,0.30124183,0.684509804,0.262875817,0.414901961,0.53372549,0.422875817,0.269281046,0.424836601,0.287058824,RR
0.377647059,0.359117647,0.349411765,0.299411765,0.385882353,0.797352941,0.475588235,0.613823529,0.415,0.437352941,0.661764706,0.558823529,0.382058824,0.488529412,0.502352941,0.434117647,0.507058824,0.401764706,0.425882353,0.697941176,0.398823529,0.274411765,0.359117647,0.535588235,0.433823529,0.422647059,0.476176471,0.596176471,0.400882353,0.423823529,0.581470588,0.417941176,0.430294118,0.513235294,0.594411765,0.691176471,0.553529412,0.456764706,0.362352941,0.465,0.365882353,0.658823529,0.281470588,0.432647059,0.516470588,0.444117647,0.317647059,0.376470588,0.269117647,RR
0.38275154,0.350965092,0.353305955,0.321540041,0.416221766,0.748952772,0.444209446,0.651026694,0.420698152,0.405215606,0.663285421,0.595277207,0.381478439,0.510882957,0.53412731,0.438809035,0.451663244,0.373634497,0.42301848,0.628665298,0.436488706,0.329609856,0.359219713,0.56301848,0.392505133,0.469342916,0.470965092,0.60698152,0.392772074,0.415482546,0.580225873,0.423347023,0.424804928,0.622340862,0.662299795,0.735441478,0.636776181,0.437351129,0.403347023,0.358459959,0.293449692,0.685174538,0.261478439,0.417227926,0.530533881,0.406570842,0.279671458,0.401232033,0.247310062,RR
0.422420091,0.321872146,0.357031963,0.310136986,0.442237443,0.788173516,0.443744292,0.628858447,0.419908676,0.404429224,0.628219178,0.583378995,0.39109589,0.510776256,0.5243379,0.442648402,0.449589041,0.379680365,0.423652968,0.659634703,0.41890411,0.308538813,0.377260274,0.567945205,0.371506849,0.477625571,0.472420091,0.609954338,0.398767123,0.4243379,0.574520548,0.425936073,0.416849315,0.575525114,0.624657534,0.693287671,0.600730594,0.447442922,0.380045662,0.390547945,0.291872146,0.714657534,0.237579909,0.384885845,0.5656621,0.409589041,0.338812785,0.403652968,0.236803653,RR
0.438633333,0.324833333,0.392433333,0.2416,0.411266667,0.777766667,0.420933333,0.6363,0.456133333,0.395533333,0.6758,0.6382,0.431266667,0.581266667,0.512033333,0.4616,0.444966667,0.378766667,0.397333333,0.601433333,0.484766667,0.346266667,0.418333333,0.5677,0.375933333,0.460566667,0.451,0.604733333,0.441433333,0.470566667,0.543066667,0.365533333,0.425733333,0.631533333,0.682,0.740133333,0.644233333,0.4367,0.4045,0.347933333,0.281666667,0.695433333,0.256266667,0.409033333,0.540333333,0.384,0.307333333,0.359333333,0.230666667,RR
0.455,0.342783505,0.393814433,0.276546392,0.441391753,0.82,0.426082474,0.652268041,0.462989691,0.402938144,0.658814433,0.624020619,0.419329897,0.562886598,0.547938144,0.456907216,0.412164948,0.351907216,0.41371134,0.622731959,0.463247423,0.336443299,0.423298969,0.607164948,0.367938144,0.468865979,0.472319588,0.634845361,0.427680412,0.453402062,0.563453608,0.391134021,0.430154639,0.627835052,0.67056701,0.728556701,0.632628866,0.45742268,0.424020619,0.338608247,0.267216495,0.710773196,0.226443299,0.381391753,0.566649485,0.391752577,0.328865979,0.379381443,0.210670103,RR
0.405309278,0.340412371,0.384175258,0.285103093,0.404948454,0.791443299,0.423247423,0.638195876,0.439639175,0.403505155,0.686752577,0.638865979,0.401649485,0.559072165,0.576340206,0.443350515,0.406649485,0.335618557,0.403041237,0.59871134,0.472783505,0.348092784,0.386958763,0.599226804,0.401030928,0.480773196,0.450721649,0.640721649,0.412113402,0.43943299,0.554175258,0.38443299,0.424536082,0.647164948,0.692164948,0.759639175,0.66056701,0.424484536,0.405824742,0.340103093,0.288969072,0.67742268,0.271907216,0.430670103,0.516082474,0.38556701,0.272164948,0.365979381,0.236546392,RR
0.3776,0.3892,0.426666667,0.305733333,0.4452,0.756533333,0.453333333,0.690933333,0.455466667,0.424133333,0.666266667,0.582933333,0.431333333,0.542533333,0.5852,0.5024,0.3532,0.291866667,0.4576,0.597466667,0.461333333,0.3812,0.424,0.606133333,0.342533333,0.494933333,0.499066667,0.61,0.454666667,0.4628,0.620933333,0.4168,0.473866667,0.623733333,0.665866667,0.744266667,0.613866667,0.488666667,0.461466667,0.346266667,0.3028,0.6604,0.236133333,0.408666667,0.532666667,0.410666667,0.261333333,0.418666667,0.1752,RR
0.341037736,0.358584906,0.368584906,0.362830189,0.442641509,0.768773585,0.453679245,0.648867925,0.403018868,0.418679245,0.646886792,0.594339623,0.38754717,0.516037736,0.574339623,0.433867925,0.407641509,0.343490566,0.443113208,0.613867925,0.445471698,0.344528302,0.371886792,0.607924528,0.349433962,0.495660377,0.484528302,0.641792453,0.397358491,0.410943396,0.601226415,0.435943396,0.437924528,0.621509434,0.658113208,0.738301887,0.630660377,0.448773585,0.416603774,0.362735849,0.30509434,0.66990566,0.268584906,0.425660377,0.521698113,0.414150943,0.279245283,0.430188679,0.245849057,RR
0.51458256,0.287940631,0.392115028,0.182615955,0.411187384,0.789517625,0.341892393,0.579369202,0.440408163,0.324434137,0.704860853,0.684211503,0.440315399,0.621131725,0.446883117,0.471855288,0.490333952,0.426289425,0.333265306,0.637142857,0.512300557,0.355083488,0.427866419,0.531818182,0.356011132,0.421595547,0.378812616,0.514805195,0.477588126,0.492745826,0.454397032,0.32296846,0.359239332,0.689628942,0.732597403,0.782486085,0.710371058,0.37903525,0.375732839,0.286345083,0.21580705,0.748794063,0.232987013,0.385955473,0.562486085,0.313543599,0.237105751,0.280519481,0.253710575,R4
0.439283668,0.270286533,0.370057307,0.155558739,0.380028653,0.724011461,0.36034384,0.581375358,0.406045845,0.327908309,0.698280802,0.661948424,0.423209169,0.589426934,0.352148997,0.495730659,0.577421203,0.490802292,0.331117479,0.645472779,0.494813754,0.321604585,0.401117479,0.456504298,0.328452722,0.403638968,0.373237822,0.455530086,0.489512894,0.491661891,0.460028653,0.330573066,0.358968481,0.645386819,0.701260745,0.771060172,0.67991404,0.376532951,0.348166189,0.334727794,0.255730659,0.724326648,0.250659026,0.409713467,0.536848138,0.327507163,0.205157593,0.287679083,0.307621777,R4
0.438584071,0.268348083,0.372772861,0.170058997,0.377728614,0.73740413,0.348761062,0.56899705,0.399233038,0.314749263,0.711946903,0.67100295,0.436637168,0.607581121,0.347522124,0.492654867,0.577315634,0.496755162,0.32259587,0.652861357,0.50439528,0.329587021,0.411120944,0.458554572,0.325722714,0.382920354,0.361061947,0.427109145,0.502566372,0.493215339,0.445103245,0.319705015,0.349705015,0.644719764,0.702153392,0.772831858,0.679292035,0.376342183,0.352359882,0.334926254,0.26300885,0.712949853,0.248849558,0.417817109,0.525309735,0.31740413,0.187610619,0.272566372,0.282271386,R4
0.438584071,0.268348083,0.372772861,0.170058997,0.377728614,0.73740413,0.348761062,0.56899705,0.399233038,0.314749263,0.711946903,0.67100295,0.436637168,0.607581121,0.347522124,0.492654867,0.577315634,0.496755162,0.32259587,0.652861357,0.50439528,0.329587021,0.411120944,0.458554572,0.325722714,0.382920354,0.361061947,0.427109145,0.502566372,0.493215339,0.445103245,0.319705015,0.349705015,0.644719764,0.702153392,0.772831858,0.679292035,0.376342183,0.352359882,0.334926254,0.26300885,0.712949853,0.248849558,0.417817109,0.525309735,0.31740413,0.187610619,0.272566372,0.282271386,R4
0.428384401,0.302033426,0.400362117,0.20264624,0.372311978,0.745849582,0.375905292,0.590696379,0.417465181,0.351002786,0.720222841,0.6545961,0.449972145,0.607632312,0.409247911,0.492896936,0.519693593,0.444428969,0.346796657,0.628356546,0.511615599,0.351532033,0.430473538,0.493203343,0.363481894,0.399220056,0.389275766,0.482479109,0.502172702,0.492924791,0.4745961,0.31994429,0.382562674,0.641281337,0.699972145,0.765125348,0.668746518,0.395654596,0.371559889,0.345682451,0.282367688,0.691504178,0.268857939,0.431142061,0.514373259,0.343732591,0.235097493,0.288579387,0.266908078,R4
0.453453453,0.288768769,0.379489489,0.192522523,0.394324324,0.727897898,0.358438438,0.585735736,0.406036036,0.334834835,0.705315315,0.66039039,0.427567568,0.592582583,0.388378378,0.491471471,0.539429429,0.462882883,0.341261261,0.632822823,0.501951952,0.334144144,0.403993994,0.477687688,0.342102102,0.405015015,0.380690691,0.475525526,0.487987988,0.482402402,0.465945946,0.335465465,0.362342342,0.676636637,0.720840841,0.785075075,0.701261261,0.376876877,0.367807808,0.308708709,0.241501502,0.725075075,0.255765766,0.4103003,0.537447447,0.326726727,0.204204204,0.289489489,0.30006006,R4
0.453453453,0.288768769,0.379489489,0.192522523,0.394324324,0.727897898,0.358438438,0.585735736,0.406036036,0.334834835,0.705315315,0.66039039,0.427567568,0.592582583,0.388378378,0.491471471,0.539429429,0.462882883,0.341261261,0.632822823,0.501951952,0.334144144,0.403993994,0.477687688,0.342102102,0.405015015,0.380690691,0.475525526,0.487987988,0.482402402,0.465945946,0.335465465,0.362342342,0.676636637,0.720840841,0.785075075,0.701261261,0.376876877,0.367807808,0.308708709,0.241501502,0.725075075,0.255765766,0.4103003,0.537447447,0.326726727,0.204204204,0.289489489,0.30006006,R4
0.423035714,0.274583333,0.358333333,0.221309524,0.368363095,0.723065476,0.360892857,0.566458333,0.38,0.32264881,0.710029762,0.656071429,0.420357143,0.584732143,0.381755952,0.465208333,0.566041667,0.484464286,0.33047619,0.666071429,0.485,0.326071429,0.391547619,0.462916667,0.36985119,0.38327381,0.366934524,0.44875,0.473690476,0.465178571,0.458779762,0.33952381,0.350595238,0.640089286,0.693214286,0.760208333,0.680267857,0.367529762,0.338035714,0.338958333,0.262113095,0.717767857,0.248809524,0.417678571,0.525922619,0.327083333,0.207142857,0.292857143,0.276845238,R4
0.50396648,0.268044693,0.378100559,0.206089385,0.414916201,0.774078212,0.320111732,0.556424581,0.397541899,0.317206704,0.698100559,0.70547486,0.401787709,0.605977654,0.475865922,0.449944134,0.482681564,0.415251397,0.313240223,0.648715084,0.499664804,0.330167598,0.391061453,0.548268156,0.351675978,0.446927374,0.350502793,0.528324022,0.458156425,0.488435754,0.436145251,0.33396648,0.331396648,0.680614525,0.725195531,0.788715084,0.714692737,0.356145251,0.347597765,0.287988827,0.211620112,0.757541899,0.217597765,0.384413408,0.558882682,0.29273743,0.184357542,0.268156425,0.267821229,R4
